Gene	D7	D14	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff
STAC3	-0.195483215028971	-0.227746784971029	246329	STAC3	STAC3	246329	-0.195483215028971	-0.227746784971029	-0.032263569942058
C19orf12	-0.0498760250977621	0.0206390250977621	83636	C19orf12	C19orf12	83636	-0.0498760250977621	0.0206390250977621	0.0705150501955241
PRICKLE3	-0.122959490400441	-0.0273535095995594	4007	PRICKLE3	PRICKLE3	4007	-0.122959490400441	-0.0273535095995594	0.0956059808008812
MIER2	-0.0234298920683168	-0.104168107931683	54531	MIER2	MIER2	54531	-0.0234298920683168	-0.104168107931683	-0.0807382158633663
hsa-mir-7851	-0.116317173378336	0.0271411733783358	102467003	hsa-mir-7851	hsa-mir-7851	102467003	-0.116317173378336	0.0271411733783358	0.143458346756672
ZNF382	0.0549770745831507	0.0126519254168493	84911	ZNF382	ZNF382	84911	0.0549770745831507	0.0126519254168493	-0.0423251491663014
AP1M1	-0.168918831101313	-0.296521168898687	8907	AP1M1	AP1M1	8907	-0.168918831101313	-0.296521168898687	-0.127602337797375
SGPP2	-0.045450620159149	-0.023718379840851	130367	SGPP2	SGPP2	130367	-0.045450620159149	-0.023718379840851	0.0217322403182981
TOLLIP	-0.00263003140100154	0.0195917444010015	54472	TOLLIP	TOLLIP	54472	-0.00263003140100154	0.0195917444010015	0.0222217758020031
hsa-mir-8062	0.0137484533532768	-0.0956684533532768	102465865	hsa-mir-8062	hsa-mir-8062	102465865	0.0137484533532768	-0.0956684533532768	-0.109416906706554
MATN4	-0.0499953116005025	-0.0893696883994975	8785	MATN4	MATN4	8785	-0.0499953116005025	-0.0893696883994975	-0.0393743767989951
TGM5	-0.104964453764018	-0.00113664623598164	9333	TGM5	TGM5	9333	-0.104964453764018	-0.00113664623598164	0.103827807528037
LMNB1	0.0626101057200128	0.0244788942799872	4001	LMNB1	LMNB1	4001	0.0626101057200128	0.0244788942799872	-0.0381312114400256
ZCCHC10	0.185735507551417	-0.135705507551417	54819	ZCCHC10	ZCCHC10	54819	0.185735507551417	-0.135705507551417	-0.321441015102835
PPP1R17	-0.0213000942064203	-0.0711969057935797	10842	PPP1R17	PPP1R17	10842	-0.0213000942064203	-0.0711969057935797	-0.0498968115871595
FAM154A	-0.196697739717773	-0.138552260282227	158297	FAM154A	FAM154A	158297	-0.196697739717773	-0.138552260282227	0.0581454794355455
NFATC2IP	0.0673222982245723	-0.146591298224572	84901	NFATC2IP	NFATC2IP	84901	0.0673222982245723	-0.146591298224572	-0.213913596449145
LILRA6	0.237244154179871	0.0498008458201293	79168	LILRA6	LILRA6	79168	0.237244154179871	0.0498008458201293	-0.187443308359741
BIN2	-0.217066054313716	-0.102233945686284	51411	BIN2	BIN2	51411	-0.217066054313716	-0.102233945686284	0.114832108627432
NRXN2	-0.270470225951602	-0.301779774048398	9379	NRXN2	NRXN2	9379	-0.270470225951602	-0.301779774048398	-0.0313095480967951
AKAP12	0.083600176706802	-0.040309176706802	9590	AKAP12	AKAP12	9590	0.083600176706802	-0.040309176706802	-0.123909353413604
KLRC2	-0.141645717760078	0.00143901776007771	3822	KLRC2	KLRC2	3822	-0.141645717760078	0.00143901776007771	0.143084735520155
METTL21A	0.150642999011403	0.0663030009885969	151194	METTL21A	METTL21A	151194	0.150642999011403	0.0663030009885969	-0.0843399980228062
GJA4	0.200007911761226	0.274242088238774	2701	GJA4	GJA4	2701	0.200007911761226	0.274242088238774	0.074234176477549
TMUB2	-0.0729912433738626	-0.141514756626137	79089	TMUB2	TMUB2	79089	-0.0729912433738626	-0.141514756626137	-0.0685235132522749
DDX17	-0.150983078904113	-0.354286921095887	10521	DDX17	DDX17	10521	-0.150983078904113	-0.354286921095887	-0.203303842191773
USP17L11	-0.177336538344655	-0.279463461655345	100287178	USP17L11	USP17L11	100287178	-0.177336538344655	-0.279463461655345	-0.102126923310691
TTLL10	-0.0537148286076052	-0.125295171392395	254173	TTLL10	TTLL10	254173	-0.0537148286076052	-0.125295171392395	-0.0715803427847895
ADAM33	0.0483173171775465	-0.306216317177547	80332	ADAM33	ADAM33	80332	0.0483173171775465	-0.306216317177547	-0.354533634355093
MGAT2	0.168425687607228	0.119964312392772	4247	MGAT2	MGAT2	4247	0.168425687607228	0.119964312392772	-0.0484613752144558
BRICD5	-0.103091454262173	0.0539414542621726	283870	BRICD5	BRICD5	283870	-0.103091454262173	0.0539414542621726	0.157032908524345
CTNNA3	0.0304833152111724	0.145849684788828	29119	CTNNA3	CTNNA3	29119	0.0304833152111724	0.145849684788828	0.115366369577655
RNF34	0.176808417973512	0.0670435820264884	80196	RNF34	RNF34	80196	0.176808417973512	0.0670435820264884	-0.109764835947023
PPP2CA	0.0179836844059097	-0.0480286844059097	5515	PPP2CA	PPP2CA	5515	0.0179836844059097	-0.0480286844059097	-0.0660123688118194
PCCA	-0.0541965651788882	0.109046565178888	5095	PCCA	PCCA	5095	-0.0541965651788882	0.109046565178888	0.163243130357776
NAT8B	-0.00397343863033445	0.0731952386303345	51471	NAT8B	NAT8B	51471	-0.00397343863033445	0.0731952386303345	0.0771686772606689
EFEMP2	0.299681250807985	-0.0488482508079855	30008	EFEMP2	EFEMP2	30008	0.299681250807985	-0.0488482508079855	-0.348529501615971
BCKDK	0.195827929209118	0.0790830707908817	10295	BCKDK	BCKDK	10295	0.195827929209118	0.0790830707908817	-0.116744858418237
PCDH17	-0.26816529411692	-0.14962470588308	27253	PCDH17	PCDH17	27253	-0.26816529411692	-0.14962470588308	0.118540588233839
FAM111B	-0.304739642102787	-0.156640357897213	374393	FAM111B	FAM111B	374393	-0.304739642102787	-0.156640357897213	0.148099284205574
SERPINF1	-0.174776774938248	-0.279343225061752	5176	SERPINF1	SERPINF1	5176	-0.174776774938248	-0.279343225061752	-0.104566450123504
CUX1	-0.0722310423589431	0.0255370423589431	1523	CUX1	CUX1	1523	-0.0722310423589431	0.0255370423589431	0.0977680847178862
ZNF367	-0.0907051379320539	0.0473801379320539	195828	ZNF367	ZNF367	195828	-0.0907051379320539	0.0473801379320539	0.138085275864108
CHCHD3	0.014195799078929	0.100326200921071	54927	CHCHD3	CHCHD3	54927	0.014195799078929	0.100326200921071	0.086130401842142
OR5C1	0.00441154150728037	-0.0759470415072804	392391	OR5C1	OR5C1	392391	0.00441154150728037	-0.0759470415072804	-0.0803585830145608
LRRTM3	0.0160913415160289	-0.0143423415160289	347731	LRRTM3	LRRTM3	347731	0.0160913415160289	-0.0143423415160289	-0.0304336830320579
LCE1F	-0.121407471739386	-0.114222528260614	353137	LCE1F	LCE1F	353137	-0.121407471739386	-0.114222528260614	0.00718494347877111
EPN2	0.0472663838671318	0.105298616132868	22905	EPN2	EPN2	22905	0.0472663838671318	0.105298616132868	0.0580322322657363
PCBD2	0.00770933088354528	-0.0580333308835453	84105	PCBD2	PCBD2	84105	0.00770933088354528	-0.0580333308835453	-0.0657426617670906
FRMD1	-0.0248471329458854	-0.0494498670541146	79981	FRMD1	FRMD1	79981	-0.0248471329458854	-0.0494498670541146	-0.0246027341082293
DPH7	-0.0506517424865037	-0.137639257513496	92715	DPH7	DPH7	92715	-0.0506517424865037	-0.137639257513496	-0.0869875150269926
CDC42EP1	-0.0184770289004683	-0.0505599710995316	11135	CDC42EP1	CDC42EP1	11135	-0.0184770289004683	-0.0505599710995316	-0.0320829421990633
KLRB1	-0.0184007300521941	-0.00822226994780589	3820	KLRB1	KLRB1	3820	-0.0184007300521941	-0.00822226994780589	0.0101784601043882
BFSP2	-0.0571555899100517	-0.0296274100899483	8419	BFSP2	BFSP2	8419	-0.0571555899100517	-0.0296274100899483	0.0275281798201034
OTX1	-0.0925110000967217	0.108978000096722	5013	OTX1	OTX1	5013	-0.0925110000967217	0.108978000096722	0.201489000193443
hsa-mir-6752	0.149814897216377	0.337555102783623	102465450	hsa-mir-6752	hsa-mir-6752	102465450	0.149814897216377	0.337555102783623	0.187740205567245
TAX1BP3	-0.17204325872647	0.0388802587264705	30851	TAX1BP3	TAX1BP3	30851	-0.17204325872647	0.0388802587264705	0.210923517452941
FAM166B	0.0561005965859786	-0.0161825965859786	730112	FAM166B	FAM166B	730112	0.0561005965859786	-0.0161825965859786	-0.0722831931719571
ELL3	-0.0729454670321168	-0.169915532967883	80237	ELL3	ELL3	80237	-0.0729454670321168	-0.169915532967883	-0.0969700659357663
KIAA0930	-0.270638277834466	-0.169691722165534	23313	KIAA0930	KIAA0930	23313	-0.270638277834466	-0.169691722165534	0.100946555668931
TLE6	0.036779399153835	0.197903600846165	79816	TLE6	TLE6	79816	0.036779399153835	0.197903600846165	0.16112420169233
TBC1D8B	0.0265695224096157	-0.00546312240961568	54885	TBC1D8B	TBC1D8B	54885	0.0265695224096157	-0.00546312240961568	-0.0320326448192314
PLD4	-0.1058106108456	-0.0271123891544002	122618	PLD4	PLD4	122618	-0.1058106108456	-0.0271123891544002	0.0786982216911997
PNPLA4	-0.0997091636962298	-0.0494498363037702	8228	PNPLA4	PNPLA4	8228	-0.0997091636962298	-0.0494498363037702	0.0502593273924596
hsa-mir-98	0.276738184028042	0.398751815971958	407054	hsa-mir-98	hsa-mir-98	407054	0.276738184028042	0.398751815971958	0.122013631943917
MBLAC2	-0.223605993926934	0.0467659939269344	153364	MBLAC2	MBLAC2	153364	-0.223605993926934	0.0467659939269344	0.270371987853869
hsa-mir-943	0.0464263975900919	0.0447596024099082	100126332	hsa-mir-943	hsa-mir-943	100126332	0.0464263975900919	0.0447596024099082	-0.0016667951801837
PARP12	-0.214398143671799	-0.321001856328201	64761	PARP12	PARP12	64761	-0.214398143671799	-0.321001856328201	-0.106603712656402
GPR179	-0.166385616867987	-0.081437383132013	440435	GPR179	GPR179	440435	-0.166385616867987	-0.081437383132013	0.084948233735974
BTN3A2	0.0782255633597862	-0.00876956335978618	11118	BTN3A2	BTN3A2	11118	0.0782255633597862	-0.00876956335978618	-0.0869951267195724
GALNT4	-0.164426515268132	0.0362035152681316	8693	GALNT4	GALNT4	8693	-0.164426515268132	0.0362035152681316	0.200630030536263
TRIM7	-0.203504935168114	0.00541903516811447	81786	TRIM7	TRIM7	81786	-0.203504935168114	0.00541903516811447	0.208923970336229
FLVCR2	-0.126561309463346	-0.0545576905366542	55640	FLVCR2	FLVCR2	55640	-0.126561309463346	-0.0545576905366542	0.0720036189266916
WWP1	-0.0302543653434358	-0.102637634656564	11059	WWP1	WWP1	11059	-0.0302543653434358	-0.102637634656564	-0.0723832693131285
CLK2	-0.143423439837077	-0.0133085601629234	1196	CLK2	CLK2	1196	-0.143423439837077	-0.0133085601629234	0.130114879674153
GCK	0.0492300900892053	-0.146697090089205	2645	GCK	GCK	2645	0.0492300900892053	-0.146697090089205	-0.195927180178411
PARN	-0.131476020052303	0.0474350200523029	5073	PARN	PARN	5073	-0.131476020052303	0.0474350200523029	0.178911040104606
YAP1	0.0534674372450334	-0.0389454372450334	10413	YAP1	YAP1	10413	0.0534674372450334	-0.0389454372450334	-0.0924128744900667
DTD1	-0.230761728577089	-0.206028271422911	92675	DTD1	DTD1	92675	-0.230761728577089	-0.206028271422911	0.024733457154177
IL17RB	0.141026335679556	-0.0132333356795565	55540	IL17RB	IL17RB	55540	0.141026335679556	-0.0132333356795565	-0.154259671359113
hsa-mir-8064	-0.00792603591517914	-0.0863832640848209	102465866	hsa-mir-8064	hsa-mir-8064	102465866	-0.00792603591517914	-0.0863832640848209	-0.0784572281696417
DDAH1	-0.0525419177135429	-0.0782140822864571	23576	DDAH1	DDAH1	23576	-0.0525419177135429	-0.0782140822864571	-0.0256721645729142
MUC22	-0.148018298878039	-0.193801701121961	100507679	MUC22	MUC22	100507679	-0.148018298878039	-0.193801701121961	-0.0457834022439222
DUS4L	0.11346548933264	-0.0671474893326405	11062	DUS4L	DUS4L	11062	0.11346548933264	-0.0671474893326405	-0.180612978665281
HLCS	0.182335067377257	0.113914932622743	3141	HLCS	HLCS	3141	0.182335067377257	0.113914932622743	-0.068420134754514
IKZF2	0.00442482618435472	0.0289618738156453	22807	IKZF2	IKZF2	22807	0.00442482618435472	0.0289618738156453	0.0245370476312906
G0S2	-0.00198206436279625	-0.0808504356372038	50486	G0S2	G0S2	50486	-0.00198206436279625	-0.0808504356372038	-0.0788683712744075
GALNT1	-0.398183169528633	-0.0311268304713673	2589	GALNT1	GALNT1	2589	-0.398183169528633	-0.0311268304713673	0.367056339057265
SLC30A9	0.0895755840058111	-0.0512615840058111	10463	SLC30A9	SLC30A9	10463	0.0895755840058111	-0.0512615840058111	-0.140837168011622
PPM1A	-0.183705059003413	-0.138624940996587	5494	PPM1A	PPM1A	5494	-0.183705059003413	-0.138624940996587	0.0450801180068264
PHF2	-0.068258815938799	-0.057501184061201	5253	PHF2	PHF2	5253	-0.068258815938799	-0.057501184061201	0.0107576318775979
MINPP1	0.0607113509074388	0.0276566490925612	9562	MINPP1	MINPP1	9562	0.0607113509074388	0.0276566490925612	-0.0330547018148777
FTSJ1	-0.0419475805258993	-0.0836784194741007	24140	FTSJ1	FTSJ1	24140	-0.0419475805258993	-0.0836784194741007	-0.0417308389482014
RRP36	-0.31661984241714	-0.39169015758286	88745	RRP36	RRP36	88745	-0.31661984241714	-0.39169015758286	-0.0750703151657205
KCTD21	0.161516111509537	0.136093888490463	283219	KCTD21	KCTD21	283219	0.161516111509537	0.136093888490463	-0.0254222230190741
MYH13	0.0475828479613869	-0.0796758479613869	8735	MYH13	MYH13	8735	0.0475828479613869	-0.0796758479613869	-0.127258695922774
SLC35A5	0.012350175180999	0.057714824819001	55032	SLC35A5	SLC35A5	55032	0.012350175180999	0.057714824819001	0.0453646496380019
C19orf25	-0.0680420261072361	-0.0630929738927639	148223	C19orf25	C19orf25	148223	-0.0680420261072361	-0.0630929738927639	0.00494905221447223
SOX12	0.186347997235502	-0.0361959972355021	6666	SOX12	SOX12	6666	0.186347997235502	-0.0361959972355021	-0.222543994471004
hsa-mir-6783	-0.0320114840091696	-0.24975351599083	102466734	hsa-mir-6783	hsa-mir-6783	102466734	-0.0320114840091696	-0.24975351599083	-0.217742031981661
hsa-mir-7848	0.233839919401974	0.0735630805980262	102466865	hsa-mir-7848	hsa-mir-7848	102466865	0.233839919401974	0.0735630805980262	-0.160276838803948
FEM1A	0.0511496300411678	0.0148893699588322	55527	FEM1A	FEM1A	55527	0.0511496300411678	0.0148893699588322	-0.0362602600823356
NAT9	-0.0464670879098378	-0.229891912090162	26151	NAT9	NAT9	26151	-0.0464670879098378	-0.229891912090162	-0.183424824180324
FAM65A	-0.0377813222108836	-0.133776677789116	79567	FAM65A	FAM65A	79567	-0.0377813222108836	-0.133776677789116	-0.0959953555782327
TREM1	-0.129880497782791	-0.0730415022172095	54210	TREM1	TREM1	54210	-0.129880497782791	-0.0730415022172095	0.056838995565581
ABHD1	-0.00040654310642584	0.216820943106426	84696	ABHD1	ABHD1	84696	-0.00040654310642584	0.216820943106426	0.217227486212852
COL19A1	-0.0800739134046527	-0.00937708659534732	1310	COL19A1	COL19A1	1310	-0.0800739134046527	-0.00937708659534732	0.0706968268093054
SRSF5	-0.235377786228242	0.0175719862282416	6430	SRSF5	SRSF5	6430	-0.235377786228242	0.0175719862282416	0.252949772456483
INPP5K	-0.050394608404218	-0.126077391595782	51763	INPP5K	INPP5K	51763	-0.050394608404218	-0.126077391595782	-0.075682783191564
CA9	0.160650923851111	0.0121640761488893	768	CA9	CA9	768	0.160650923851111	0.0121640761488893	-0.148486847702221
FAM179B	-0.21506666918359	-0.17260333081641	23116	FAM179B	FAM179B	23116	-0.21506666918359	-0.17260333081641	0.04246333836718
VIL1	-0.228246198107052	-0.0124108018929475	7429	VIL1	VIL1	7429	-0.228246198107052	-0.0124108018929475	0.215835396214105
PAGE5	-0.101931450527722	-0.0155085494722785	90737	PAGE5	PAGE5	90737	-0.101931450527722	-0.0155085494722785	0.086422901055443
CHPT1	0.0723204983111579	0.124503501688842	56994	CHPT1	CHPT1	56994	0.0723204983111579	0.124503501688842	0.0521830033776841
TTPAL	-0.0780774418355543	0.0160444418355543	79183	TTPAL	TTPAL	79183	-0.0780774418355543	0.0160444418355543	0.0941218836711087
PFN1	0.0413271316545321	-0.0138741316545321	5216	PFN1	PFN1	5216	0.0413271316545321	-0.0138741316545321	-0.0552012633090641
LRRC3B	0.255732797750681	0.0973282022493188	116135	LRRC3B	LRRC3B	116135	0.255732797750681	0.0973282022493188	-0.158404595501362
PFKFB4	-0.0203996064788875	0.0815906064788875	5210	PFKFB4	PFKFB4	5210	-0.0203996064788875	0.0815906064788875	0.101990212957775
ALOX15	0.194176860030067	0.206443139969933	246	ALOX15	ALOX15	246	0.194176860030067	0.206443139969933	0.0122662799398654
hsa-mir-6715a	-0.0805405519791701	-0.0191084480208299	102466189	hsa-mir-6715a	hsa-mir-6715a	102466189	-0.0805405519791701	-0.0191084480208299	0.0614321039583401
PARD6B	-0.197722412340143	-0.281847587659857	84612	PARD6B	PARD6B	84612	-0.197722412340143	-0.281847587659857	-0.0841251753197133
YWHAE	-0.0961621388486434	-0.0391038611513566	7531	YWHAE	YWHAE	7531	-0.0961621388486434	-0.0391038611513566	0.0570582776972868
ZFP36L2	0.110626535602503	0.103393464397497	678	ZFP36L2	ZFP36L2	678	0.110626535602503	0.103393464397497	-0.00723307120500573
IAPP	0.126037070228939	0.0644929297710612	3375	IAPP	IAPP	3375	0.126037070228939	0.0644929297710612	-0.0615441404578776
SLC25A4	-0.105395729432639	-0.117000270567361	291	SLC25A4	SLC25A4	291	-0.105395729432639	-0.117000270567361	-0.0116045411347212
hsa-mir-8066	-0.187283546678993	-0.066550453321007	102465868	hsa-mir-8066	hsa-mir-8066	102465868	-0.187283546678993	-0.066550453321007	0.120733093357986
PSME3	-0.158283857382302	-0.0314771426176978	10197	PSME3	PSME3	10197	-0.158283857382302	-0.0314771426176978	0.126806714764604
ASCC3	0.0961054390056992	0.0091341609943008	10973	ASCC3	ASCC3	10973	0.0961054390056992	0.0091341609943008	-0.0869712780113984
DBF4B	-0.0354636708305863	0.0726766708305863	80174	DBF4B	DBF4B	80174	-0.0354636708305863	0.0726766708305863	0.108140341661173
CSTF2T	0.135685083393671	0.101326916606329	23283	CSTF2T	CSTF2T	23283	0.135685083393671	0.101326916606329	-0.034358166787343
BTNL3	0.028366593116526	0.187039406883474	10917	BTNL3	BTNL3	10917	0.028366593116526	0.187039406883474	0.158672813766948
TAF1L	-0.0434330680479315	-0.0933219319520685	138474	TAF1L	TAF1L	138474	-0.0434330680479315	-0.0933219319520685	-0.049888863904137
MPV17	0.0246974077889327	-0.0470244077889327	4358	MPV17	MPV17	4358	0.0246974077889327	-0.0470244077889327	-0.0717218155778654
GPR137	0.0432701583251771	0.114016841674823	56834	GPR137	GPR137	56834	0.0432701583251771	0.114016841674823	0.0707466833496458
LHX9	-0.24154257309328	-0.0383254269067205	56956	LHX9	LHX9	56956	-0.24154257309328	-0.0383254269067205	0.203217146186559
FSIP2	0.0618263760259173	-0.0158633760259173	401024	FSIP2	FSIP2	401024	0.0618263760259173	-0.0158633760259173	-0.0776897520518346
LSM14B	-0.0823209112068443	-0.0493870887931557	149986	LSM14B	LSM14B	149986	-0.0823209112068443	-0.0493870887931557	0.0329338224136886
REC8	-0.217694009787762	-0.183045990212238	9985	REC8	REC8	9985	-0.217694009787762	-0.183045990212238	0.0346480195755245
POC1B	-0.144526620851132	-0.0662213791488677	282809	POC1B	POC1B	282809	-0.144526620851132	-0.0662213791488677	0.0783052417022647
IL6R	-0.193773398901693	-0.118046601098307	3570	IL6R	IL6R	3570	-0.193773398901693	-0.118046601098307	0.0757267978033858
ZNF772	-0.0170169157875947	-0.0606560842124053	400720	ZNF772	ZNF772	400720	-0.0170169157875947	-0.0606560842124053	-0.0436391684248105
OR4N2	0.100451669809965	0.242918330190035	390429	OR4N2	OR4N2	390429	0.100451669809965	0.242918330190035	0.14246666038007
RAB3D	-0.251652879471337	-0.281457120528663	9545	RAB3D	RAB3D	9545	-0.251652879471337	-0.281457120528663	-0.0298042410573259
TCEB1	0.162728067366677	0.131531932633323	6921	TCEB1	TCEB1	6921	0.162728067366677	0.131531932633323	-0.0311961347333532
CMC2	-0.176083028327766	-0.123436971672234	56942	CMC2	CMC2	56942	-0.176083028327766	-0.123436971672234	0.0526460566555314
WNT8A	0.0356528227291857	0.0140711772708143	7478	WNT8A	WNT8A	7478	0.0356528227291857	0.0140711772708143	-0.0215816454583714
LYPLA2	0.112270620638251	0.000196879361749155	11313	LYPLA2	LYPLA2	11313	0.112270620638251	0.000196879361749155	-0.112073741276502
CELSR2	0.0387660067025101	0.00793479329748986	1952	CELSR2	CELSR2	1952	0.0387660067025101	0.00793479329748986	-0.0308312134050203
ZNF396	-0.363625740027081	-0.0896442599729185	252884	ZNF396	ZNF396	252884	-0.363625740027081	-0.0896442599729185	0.273981480054163
PCDHGA1	-0.0422258559009867	-0.126375144099013	56114	PCDHGA1	PCDHGA1	56114	-0.0422258559009867	-0.126375144099013	-0.0841492881980266
GALP	-0.0555725094740052	0.0685345094740052	85569	GALP	GALP	85569	-0.0555725094740052	0.0685345094740052	0.12410701894801
ZNF684	-0.052914145610376	-0.014055854389624	127396	ZNF684	ZNF684	127396	-0.052914145610376	-0.014055854389624	0.038858291220752
