Gene	DMSO	PTX	EntrezID	Symbol	HumanGene	GeneID	Control	Treatment	Diff	Rank	RandomIndex	Label	group	rank
APPBP2	-0.669219823801883	0.305357550833905	10513	APPBP2	APPBP2	10513	-0.669219823801883	0.305357550833905	0.974577374635788	17715	4045		top	518
KRT4	0.179921891556417	1.08929251389841	3851	KRT4	KRT4	3851	0.179921891556417	1.08929251389841	0.909370622341992	17603	7553		top	223
SYTL5	0.161321183130998	1.26631635062067	94122	SYTL5	SYTL5	94122	0.161321183130998	1.26631635062067	1.10499516748967	17891	6132		top	133
SOLH	-0.345887196875662	0.61217729038154	6650	SOLH	SOLH	6650	-0.345887196875662	0.61217729038154	0.958064487257202	17688	15935		top	447
SPDYA	-0.230749901607581	1.09656537963598	245711	SPDYA	SPDYA	245711	-0.230749901607581	1.09656537963598	1.32731528124356	18028	15535		top	216
STEAP1B	-0.0859253428597378	0.955867793770467	256227	STEAP1B	STEAP1B	256227	-0.0859253428597378	0.955867793770467	1.0417931366302	17815	1102		top	296
ZPBP2	-0.124368017922558	1.07390907013936	124626	ZPBP2	ZPBP2	124626	-0.124368017922558	1.07390907013936	1.19827708806192	17961	17336		top	231.5
MACC1	-0.147627985831492	1.08102962455259	346389	MACC1	MACC1	346389	-0.147627985831492	1.08102962455259	1.22865761038408	17981	11196		top	225
FLNA	-0.385728558021253	0.662021171274084	2316	FLNA	FLNA	2316	-0.385728558021253	0.662021171274084	1.04774972929534	17818	1033		top	424
NAT2	-0.245481517362478	0.789962683725535	10	NAT2	NAT2	10	-0.245481517362478	0.789962683725535	1.03544420108801	17807	9913		top	369
ZNF263	-0.697314643819442	0.420112710380017	10127	ZNF263	ZNF263	10127	-0.697314643819442	0.420112710380017	1.11742735419946	17909	498		top	500
hsa-mir-583	0.354848475674367	1.40031223821491	693168	hsa-mir-583	hsa-mir-583	693168	0.354848475674367	1.40031223821491	1.04546376254055	17817	11075		top	88
CEP192	0.497441797099694	1.94703373695834	55125	CEP192	CEP192	55125	0.497441797099694	1.94703373695834	1.44959193985865	18066	5970		top	18
TRIM52	-0.716236262904544	0.41306831162897	84851	TRIM52	TRIM52	84851	-0.716236262904544	0.41306831162897	1.12930457453351	17912	7189		top	502
EIF3K	-0.193375919590688	1.00594014164953	27335	EIF3K	EIF3K	27335	-0.193375919590688	1.00594014164953	1.19931606124022	17963	6801		top	268
OR6N1	-0.386878992461627	0.546074175614957	128372	OR6N1	OR6N1	128372	-0.386878992461627	0.546074175614957	0.932953168076584	17654	2793		top	466
PPIP5K1	-0.771729587357331	0.420265021704364	9677	PPIP5K1	PPIP5K1	9677	-0.771729587357331	0.420265021704364	1.19199460906169	17955	13519		top	499
GRINA	0.520783506403076	1.62660878836342	2907	GRINA	GRINA	2907	0.520783506403076	1.62660878836342	1.10582528196034	17892	2089		top	45
STK17B	-0.51451666616209	0.619830934429975	9262	STK17B	STK17B	9262	-0.51451666616209	0.619830934429975	1.13434760059206	17913	3541		top	442
SNCA	0.26276225364052	1.15867032213845	6622	SNCA	SNCA	6622	0.26276225364052	1.15867032213845	0.895908068497932	17571	12887		top	176
LYG2	-0.514425842390482	0.400045693397304	254773	LYG2	LYG2	254773	-0.514425842390482	0.400045693397304	0.914471535787786	17610	9353		top	506
ELMOD2	-0.0495716145439133	0.84704135252456	255520	ELMOD2	ELMOD2	255520	-0.0495716145439133	0.84704135252456	0.896612967068474	17572	229		top	345
OVCH2	-0.0358572250310315	0.941207828802072	341277	OVCH2	OVCH2	341277	-0.0358572250310315	0.941207828802072	0.977065053833103	17721	17493		top	308
XAGE2	-0.328116012230935	0.964701850582591	9502	XAGE2	XAGE2	9502	-0.328116012230935	0.964701850582591	1.29281786281353	18018	8811		top	292
CEBPA	0.227813266325573	1.16266849440256	1050	CEBPA	CEBPA	1050	0.227813266325573	1.16266849440256	0.934855228076986	17658	15408		top	174
KLHDC8B	-0.525021949078139	0.385233417104562	200942	KLHDC8B	KLHDC8B	200942	-0.525021949078139	0.385233417104562	0.9102553661827	17604	7782		top	510
MKI67IP	-1.42575156671006	0.116240194958495	84365	MKI67IP	MKI67IP	84365	-1.42575156671006	0.116240194958495	1.54199176166856	18078	2170		top	540
DDAH2	0.108292210347855	1.02821567283528	23564	DDAH2	DDAH2	23564	0.108292210347855	1.02821567283528	0.91992346248742	17624	14275		top	255
RSPH10B	0.74112197632527	1.65014088797502	222967	RSPH10B	RSPH10B	222967	0.74112197632527	1.65014088797502	0.909018911649751	17601	15859		top	39
hsa-mir-661	0.423087402742878	1.44638641382987	724031	hsa-mir-661	hsa-mir-661	724031	0.423087402742878	1.44638641382987	1.02329901108699	17789	4305		top	82
SPRY4	-0.0118352456783022	0.986063513822253	81848	SPRY4	SPRY4	81848	-0.0118352456783022	0.986063513822253	0.997898759500555	17747	3262		top	280
CASC5	-1.46616814507584	-0.263932678394639	57082	CASC5	CASC5	57082	-1.46616814507584	-0.263932678394639	1.2022354666812	17966	6428		top	554
TRIM47	0.218988223184281	1.19895666742822	91107	TRIM47	TRIM47	91107	0.218988223184281	1.19895666742822	0.979968444243942	17726	10941		top	160
BEND5	-0.118515939571917	0.802223745335466	79656	BEND5	BEND5	79656	-0.118515939571917	0.802223745335466	0.920739684907383	17626	6368		top	363
DEFB103A	0.0428839574944749	1.15905110044932	414325	DEFB103A	DEFB103A	414325	0.0428839574944749	1.15905110044932	1.11616714295484	17906	11301		top	175
LMX1A	-0.347189004268717	0.911278653567893	4009	LMX1A	LMX1A	4009	-0.347189004268717	0.911278653567893	1.25846765783661	17998	7087		top	320
CCDC86	-0.271136205382822	0.662592338740385	79080	CCDC86	CCDC86	79080	-0.271136205382822	0.662592338740385	0.933728544123208	17655	1951		top	423
NPAP1	0.188211074445218	1.14770390678547	23742	NPAP1	NPAP1	23742	0.188211074445218	1.14770390678547	0.959492832340252	17695	15753		top	186
XKRY	-0.351154975628955	0.630911583276217	9082	XKRY	XKRY	9082	-0.351154975628955	0.630911583276217	0.982066558905171	17730	10882		top	438
CNTF	-0.0869244043474312	1.02090472926662	1270	CNTF	CNTF	1270	-0.0869244043474312	1.02090472926662	1.10782913361405	17897	8458		top	258
ZNF599	0.1732523992613	1.44672911430965	148103	ZNF599	ZNF599	148103	0.1732523992613	1.44672911430965	1.27347671504835	18006	11884		top	81
BTN2A1	-0.175641064454603	0.718833295255502	11120	BTN2A1	BTN2A1	11120	-0.175641064454603	0.718833295255502	0.894474359710106	17566	803		top	398
BCL2L10	-0.0484787018255578	1.17195948518772	10017	BCL2L10	BCL2L10	10017	-0.0484787018255578	1.17195948518772	1.22043818701328	17976	7549		top	164
ATXN2L	-0.247164784596288	0.908765516716168	11273	ATXN2L	ATXN2L	11273	-0.247164784596288	0.908765516716168	1.15593030131246	17929	15532		top	321
URGCP-MRPS24	-0.961611819200145	0.954344680526997	100534592	URGCP-MRPS24	URGCP-MRPS24	100534592	-0.961611819200145	0.954344680526997	1.91595649972714	18106	394		top	298
XG	-0.483152190366625	0.408422816236387	7499	XG	XG	7499	-0.483152190366625	0.408422816236387	0.891575006603013	17558	17415		top	503
TMEM164	-0.196442735612001	0.730827812047826	84187	TMEM164	TMEM164	84187	-0.196442735612001	0.730827812047826	0.927270547659827	17642	13036		top	395
SPRR2E	-0.696830250370864	0.305966796131292	6704	SPRR2E	SPRR2E	6704	-0.696830250370864	0.305966796131292	1.00279704650216	17755	13080		top	517
CCK	-0.192040810148043	1.36025435991166	885	CCK	CCK	885	-0.192040810148043	1.36025435991166	1.5522951700597	18081	5819		top	102
ZNF160	0.300435954103721	1.3592643363034	90338	ZNF160	ZNF160	90338	0.300435954103721	1.3592643363034	1.05882838219968	17838	12395		top	104
ENDOV	-0.730374496684932	0.696976620211713	284131	ENDOV	ENDOV	284131	-0.730374496684932	0.696976620211713	1.42735111689665	18060	1141		top	406
WDR25	-0.530198904059823	0.392087426700175	79446	WDR25	WDR25	79446	-0.530198904059823	0.392087426700175	0.922286330759998	17629	2729		top	508
RSBN1L	-0.112866700977869	0.888165410098241	222194	RSBN1L	RSBN1L	222194	-0.112866700977869	0.888165410098241	1.00103211107611	17752	6881		top	331
LRTM2	-0.279201356301656	0.939342015078821	654429	LRTM2	LRTM2	654429	-0.279201356301656	0.939342015078821	1.21854337138048	17975	7879		top	309
CYHR1	0.0752868517453301	1.35949280328992	50626	CYHR1	CYHR1	50626	0.0752868517453301	1.35949280328992	1.28420595154459	18010	14167		top	103
MFN2	-0.737458750870394	1.24522123219861	9927	MFN2	MFN2	9927	-0.737458750870394	1.24522123219861	1.98267998306901	18109	11019		top	142
TMEM200A	-0.374163664436439	0.536630873505445	114801	TMEM200A	TMEM200A	114801	-0.374163664436439	0.536630873505445	0.910794537941884	17605	8677		top	471
NRAS	-0.072928461142563	1.13692788058792	4893	NRAS	NRAS	4893	-0.072928461142563	1.13692788058792	1.20985634173049	17970	750		top	192
CD40LG	-0.52974478520178	0.871335008757901	959	CD40LG	CD40LG	959	-0.52974478520178	0.871335008757901	1.40107979395968	18056	6516		top	339
BACH2	-0.316339196512367	0.957923996649151	60468	BACH2	BACH2	60468	-0.316339196512367	0.957923996649151	1.27426319316152	18007	16406		top	295
FAM63B	-0.37028851684781	0.823242708095347	54629	FAM63B	FAM63B	54629	-0.37028851684781	0.823242708095347	1.19353122494316	17957	17474		top	355
HSPA14	0.160176803608731	1.72721041809459	51182	HSPA14	HSPA14	51182	0.160176803608731	1.72721041809459	1.56703361448585	18084	1581		top	30
HOXA11	-0.0597983712270292	1.01168989414363	3207	HOXA11	HOXA11	3207	-0.0597983712270292	1.01168989414363	1.07148826537066	17859	2675		top	264
PROL1	0.115176652235779	1.2314751351763	58503	PROL1	PROL1	58503	0.115176652235779	1.2314751351763	1.11629848294052	17907	7055		top	147
TFAM	-0.813932366564742	0.429479856827355	7019	TFAM	TFAM	7019	-0.813932366564742	0.429479856827355	1.2434122233921	17990	7563		top	496
HPS1	-0.302633889376646	0.809344299748686	3257	HPS1	HPS1	3257	-0.302633889376646	0.809344299748686	1.11197818912533	17900	3532		top	360
COX8C	-0.574763101329055	0.597250780595537	341947	COX8C	COX8C	341947	-0.574763101329055	0.597250780595537	1.17201388192459	17941	14931		top	453
MS4A7	0.0729738730283673	1.44059858350468	58475	MS4A7	MS4A7	58475	0.0729738730283673	1.44059858350468	1.36762471047632	18042	4461		top	84
NUDT12	-0.723108594956253	0.245240271114157	83594	NUDT12	NUDT12	83594	-0.723108594956253	0.245240271114157	0.968348866070411	17709	14120		top	526
FAM135B	-0.717507795707063	0.63251085218186	51059	FAM135B	FAM135B	51059	-0.717507795707063	0.63251085218186	1.35001864788892	18036	15045		top	436
LRCH4	-0.419303078925858	0.583695072728658	4034	LRCH4	LRCH4	4034	-0.419303078925858	0.583695072728658	1.00299815165452	17756	12260		top	457
CCDC39	-0.101111077472677	0.803099535450461	339829	CCDC39	CCDC39	339829	-0.101111077472677	0.803099535450461	0.904210612923138	17589	9398		top	362
C22orf43	0.157191728981866	1.61560429517935	51233	C22orf43	C22orf43	51233	0.157191728981866	1.61560429517935	1.45841256619748	18069	9568		top	47
SLC38A3	-0.340013926311647	0.64606656004874	10991	SLC38A3	SLC38A3	10991	-0.340013926311647	0.64606656004874	0.986080486360386	17735	11520		top	430
MAP2K2	-0.474766128788108	0.539791333485645	5605	MAP2K2	MAP2K2	5605	-0.474766128788108	0.539791333485645	1.01455746227375	17778	15231		top	468
UCN2	-0.569798068481124	0.610006854009596	90226	UCN2	UCN2	90226	-0.569798068481124	0.610006854009596	1.17980492249072	17947	12807		top	448
RAP1GDS1	0.205749144742817	1.58628436524256	5910	RAP1GDS1	RAP1GDS1	5910	0.205749144742817	1.58628436524256	1.38053522049974	18045	7666		top	51
GLTSCR2	-0.479731161636039	0.439989338207296	29997	GLTSCR2	GLTSCR2	29997	-0.479731161636039	0.439989338207296	0.919720499843335	17623	7080		top	494
ELOVL5	-0.449093276013442	0.637460970223136	60481	ELOVL5	ELOVL5	60481	-0.449093276013442	0.637460970223136	1.08655424623658	17874	17568		top	434
C9orf89	0.260412945414913	1.27503617393953	84270	C9orf89	C9orf89	84270	0.260412945414913	1.27503617393953	1.01462322852462	17779	14957		top	127
ANKMY2	0.0465259907359753	1.03141421064656	57037	ANKMY2	ANKMY2	57037	0.0465259907359753	1.03141421064656	0.984888219910587	17734	5277		top	252
AQP1	-0.0907147830825588	0.878684030157642	358	AQP1	AQP1	358	-0.0907147830825588	0.878684030157642	0.969398813240201	17710	7736		top	336
USP25	0.426750628197754	1.46462569492042	29761	USP25	USP25	29761	0.426750628197754	1.46462569492042	1.03787506672266	17811	8917		top	79
ACTN4	0.36807847173867	1.5522808620821	81	ACTN4	ACTN4	81	0.36807847173867	1.5522808620821	1.18420239034343	17951	11735		top	54
C9orf114	-1.32072901214011	0.707486101591653	51490	C9orf114	C9orf114	51490	-1.32072901214011	0.707486101591653	2.02821511373176	18111	4796		top	402
SFXN3	0.15171202809482	1.44101743964664	81855	SFXN3	SFXN3	81855	0.15171202809482	1.44101743964664	1.28930541155182	18013	17586		top	83
STMN3	0.330235233568466	1.34190084532785	50861	STMN3	STMN3	50861	0.330235233568466	1.34190084532785	1.01166561175938	17774	5725		top	107
EIF5A	0.0325451848263752	1.14739928413678	1984	EIF5A	EIF5A	1984	0.0325451848263752	1.14739928413678	1.1148540993104	17903	16583		top	187
IREB2	-0.0979049983348975	0.911697509709847	3658	IREB2	IREB2	3658	-0.0979049983348975	0.911697509709847	1.00960250804474	17771	15947		top	319
MTMR8	-0.0143677151766522	1.09431878760186	55613	MTMR8	MTMR8	55613	-0.0143677151766522	1.09431878760186	1.10868650277851	17898	14947		top	220
HACE1	-0.546153613272381	0.414896047521133	57531	HACE1	HACE1	57531	-0.546153613272381	0.414896047521133	0.961049660793514	17697	13935		top	501
C20orf112	-0.198543792195211	0.750704439875105	140688	C20orf112	C20orf112	140688	-0.198543792195211	0.750704439875105	0.949248232070315	17674	17516		top	387
SPATA31D4	-0.609155036178136	0.425672073718681	389761	SPATA31D4	SPATA31D4	389761	-0.609155036178136	0.425672073718681	1.03482710989682	17804	15477		top	498
SIX4	-0.909600072659017	0.143092681440865	51804	SIX4	SIX4	51804	-0.909600072659017	0.143092681440865	1.05269275409988	17832	16996		top	534
QSOX1	0.435045866004662	1.3690503388927	5768	QSOX1	QSOX1	5768	0.435045866004662	1.3690503388927	0.934004472888035	17656	6814		top	100
SSH1	-0.442614513638703	1.51153758281928	54434	SSH1	SSH1	54434	-0.442614513638703	1.51153758281928	1.95415209645799	18108	1202		top	64
KEL	0.368956434864218	1.32190998400731	3792	KEL	KEL	3792	0.368956434864218	1.32190998400731	0.952953549143093	17683	8114		top	115
CCNB2	0.233495806969211	1.33679841596223	9133	CCNB2	CCNB2	9133	0.233495806969211	1.33679841596223	1.10330260899302	17887	13896		top	110
NSD1	0.305712815234174	1.25889117355875	64324	NSD1	NSD1	64324	0.305712815234174	1.25889117355875	0.95317835832458	17684	2765		top	136
RNF8	-0.0564833035633193	1.10951184220547	9025	RNF8	RNF8	9025	-0.0564833035633193	1.10951184220547	1.16599514576879	17938	8521		top	208
RHOF	-0.118252550634253	0.845670550605438	54509	RHOF	RHOF	54509	-0.118252550634253	0.845670550605438	0.96392310123969	17704	6983		top	347
H2AFB3	-0.263419212255154	0.967481532251923	83740	H2AFB3	H2AFB3	83740	-0.263419212255154	0.967481532251923	1.23090074450708	17983	3079		top	290
LCN1	-0.620296085495444	0.556240956515117	3933	LCN1	LCN1	3933	-0.620296085495444	0.556240956515117	1.17653704201056	17944	215		top	464
MRPS18A	-0.284011988737852	0.818787601858198	55168	MRPS18A	MRPS18A	55168	-0.284011988737852	0.818787601858198	1.10279959059605	17885	5557		top	357
LRRC34	0.300242196724289	1.29616937019267	151827	LRRC34	LRRC34	151827	0.300242196724289	1.29616937019267	0.995927173468385	17745	18019		top	122
UGT2B10	-0.957645847839908	0.145636280557459	7365	UGT2B10	UGT2B10	7365	-0.957645847839908	0.145636280557459	1.10328212839737	17886	8518		top	533
C7orf62	-0.016394296267143	1.03461274845785	219557	C7orf62	C7orf62	219557	-0.016394296267143	1.03461274845785	1.05100704472499	17827	3284		top	248
IKBKAP	-1.17374587508704	-0.266891325870078	8518	IKBKAP	IKBKAP	8518	-1.17374587508704	-0.266891325870078	0.906854549216961	17594	8043		top	555
MFF	-0.391874299900094	0.674091843728581	56947	MFF	MFF	56947	-0.391874299900094	0.674091843728581	1.06596614362868	17847	14775		top	417
FCGBP	0.0570887953740426	1.21087502855837	8857	FCGBP	FCGBP	8857	0.0570887953740426	1.21087502855837	1.15378623318433	17928	3487		top	155
PLAC9	0.0723199418727862	1.0324423120859	219348	PLAC9	PLAC9	219348	0.0723199418727862	1.0324423120859	0.960122370213117	17696	3764		top	251
WASH1	-1.48403015349217	-0.509862158251466	100287171	WASH1	WASH1	100287171	-1.48403015349217	-0.509862158251466	0.974167995240708	17713	12815		top	559
FAM214A	-0.61369622475856	0.487815094052243	56204	FAM214A	FAM214A	56204	-0.61369622475856	0.487815094052243	1.1015113188108	17882	14536		top	483
TRIM4	-0.0439496230813478	1.21331200974792	89122	TRIM4	TRIM4	89122	-0.0439496230813478	1.21331200974792	1.25726163282927	17997	3665		top	154
GPR146	0.220689655172414	1.16434391897038	115330	GPR146	GPR146	115330	0.220689655172414	1.16434391897038	0.943654263797962	17668	13473		top	171
NELFCD	-0.219230419908571	1.14983626532633	51497	NELFCD	NELFCD	51497	-0.219230419908571	1.14983626532633	1.3690666852349	18043	6126		top	185
OR2H2	-0.304683479155944	0.64781814027873	7932	OR2H2	OR2H2	7932	-0.304683479155944	0.64781814027873	0.952501619434674	17680	975		top	429
PAX3	0.119923708031849	1.16822785774122	5077	PAX3	PAX3	5077	0.119923708031849	1.16822785774122	1.04830414970937	17819	7982		top	167
SKIL	0.120035724016833	1.02079049577336	6498	SKIL	SKIL	6498	0.120035724016833	1.02079049577336	0.900754771756528	17581	5610		top	259
SETDB2	-0.0684417668251037	1.11529967253065	83852	SETDB2	SETDB2	83852	-0.0684417668251037	1.11529967253065	1.18374143935576	17949	5948		top	205
STOX2	0.395204504859072	1.37240118802833	56977	STOX2	STOX2	56977	0.395204504859072	1.37240118802833	0.977196683169258	17722	5675		top	98
MGAT1	0.13459174714662	1.33854999619222	4245	MGAT1	MGAT1	4245	0.13459174714662	1.33854999619222	1.2039582490456	17968	9799		top	109
ADAMTS17	0.0389482607247737	1.21422587769401	170691	ADAMTS17	ADAMTS17	170691	0.0389482607247737	1.21422587769401	1.17527761696923	17942	12235		top	152
RNASE8	-0.567588023371984	0.53739243012718	122665	RNASE8	RNASE8	122665	-0.567588023371984	0.53739243012718	1.10498045349916	17890	2956		top	469
PMP22	0.731615754896915	1.79457010128703	5376	PMP22	PMP22	5376	0.731615754896915	1.79457010128703	1.06295434639012	17843	12914		top	25
PTBP2	-0.45660137446641	1.14480999162288	58155	PTBP2	PTBP2	58155	-0.45660137446641	1.14480999162288	1.60141136608929	18087	9094		top	188
EDC3	0.127474190911568	1.17839463864138	80153	EDC3	EDC3	80153	0.127474190911568	1.17839463864138	1.05092044772982	17826	16000		top	162
TAF13	0.698404529078744	1.62085903586932	6884	TAF13	TAF13	6884	0.698404529078744	1.62085903586932	0.922454506790573	17631	294		top	46
CCRL2	-0.130332112258182	0.900426471708172	9034	CCRL2	CCRL2	9034	-0.130332112258182	0.900426471708172	1.03075858396635	17797	631		top	324
IRS4	-0.906239593109503	0.123315055974412	8471	IRS4	IRS4	8471	-0.906239593109503	0.123315055974412	1.02955464908391	17796	16803		top	538
SLC26A9	0.744906300142291	1.78006244764298	115019	SLC26A9	SLC26A9	115019	0.744906300142291	1.78006244764298	1.03515614750069	17805	16993		top	26
GRP	-0.103584511519482	0.813532861168228	2922	GRP	GRP	2922	-0.103584511519482	0.813532861168228	0.91711737268771	17617	5458		top	358
PEX19	-0.303593593896643	0.670740994592948	5824	PEX19	PEX19	5824	-0.303593593896643	0.670740994592948	0.974334588489591	17714	10300		top	418
TAX1BP1	-1.02240319699676	-0.0858807402330363	8887	TAX1BP1	TAX1BP1	8887	-1.02240319699676	-0.0858807402330363	0.936522456763724	17660	9984		top	552
FADD	0.314159425993763	1.64576193740005	8772	FADD	FADD	8772	0.314159425993763	1.64576193740005	1.33160251140628	18031	10235		top	41
AARD	0.166104568435712	1.13285355266164	441376	AARD	AARD	441376	0.166104568435712	1.13285355266164	0.966748984225929	17707	5945		top	194
