	featureCounts HCT116 KO 47 A: Counts
ENSG00000258313	1.070424982
ENSG00000222544	0
ENSG00000241556	239.775196
ENSG00000111142	6587.395339
ENSG00000136014	10.70424982
ENSG00000257150	3.211274946
ENSG00000212448	0
ENSG00000074527	143.4369476
ENSG00000199506	0
ENSG00000258343	0
ENSG00000258292	0
ENSG00000139343	3637.304089
ENSG00000165972	8.563399856
ENSG00000139344	129.5214228
ENSG00000084110	17.12679971
ENSG00000257878	0
ENSG00000111144	4397.305826
ENSG00000257715	0
ENSG00000258251	2.140849964
ENSG00000277062	0
ENSG00000283422	4.281699928
ENSG00000111145	3991.614758
ENSG00000258177	0
ENSG00000059758	706.4804881
ENSG00000201435	0
ENSG00000257169	0
ENSG00000258272	0
ENSG00000252827	0
ENSG00000188596	31.04232448
ENSG00000258846	2.140849964
ENSG00000139350	1368.003127
ENSG00000202368	0
ENSG00000258131	1.070424982
ENSG00000257470	1.070424982
ENSG00000279190	4.281699928
ENSG00000257920	2.140849964
ENSG00000255794	3.211274946
ENSG00000221479	0
ENSG00000273942	0
ENSG00000274230	0
ENSG00000275231	0
ENSG00000273570	0
ENSG00000275971	0
ENSG00000274819	0
ENSG00000251844	0
ENSG00000278802	0
ENSG00000276398	0
ENSG00000279798	0
ENSG00000207586	0
ENSG00000277081	0
ENSG00000257157	0
ENSG00000257501	4.281699928
ENSG00000206899	0
ENSG00000265861	0
ENSG00000263890	0
ENSG00000258312	2.140849964
ENSG00000257580	1.070424982
ENSG00000201296	1.070424982
ENSG00000227825	4.281699928
ENSG00000245017	3.211274946
ENSG00000257167	105.9720732
ENSG00000120802	8745.372103
ENSG00000225185	0
ENSG00000075415	20546.80753
ENSG00000212443	1.070424982
ENSG00000166130	537.353341
ENSG00000120868	221.5779713
ENSG00000185046	11.7746748
ENSG00000258204	2.140849964
ENSG00000257458	0
ENSG00000202324	0
ENSG00000258039	0
ENSG00000180219	3.211274946
ENSG00000214203	24.61977459
ENSG00000279148	16.05637473
ENSG00000111647	780.3398119
ENSG00000280088	47.09869921
ENSG00000257696	0
ENSG00000238105	96.33824838
ENSG00000266610	0
ENSG00000257489	4.281699928
ENSG00000221476	0
ENSG00000075089	1087.551782
ENSG00000166153	39.60572433
ENSG00000206790	0
ENSG00000136021	1188.17173
ENSG00000179520	3.211274946
ENSG00000012504	6.422549892
ENSG00000271177	0
ENSG00000139354	723.6072878
ENSG00000257803	2.140849964
ENSG00000151572	35.32402441
ENSG00000257325	2.140849964
ENSG00000258007	0
ENSG00000258033	7.492974874
ENSG00000256870	0
ENSG00000207414	0
ENSG00000241744	0
ENSG00000120800	1267.383179
ENSG00000120805	2375.273035
ENSG00000257543	5.35212491
ENSG00000222890	0
ENSG00000239413	0
ENSG00000206929	0
ENSG00000202249	0
ENSG00000252366	0
ENSG00000166211	3.211274946
ENSG00000196091	16.05637473
ENSG00000257514	0
ENSG00000274560	0
ENSG00000111666	1220.284479
ENSG00000199933	0
ENSG00000139351	5.35212491
ENSG00000111670	1496.454125
ENSG00000222255	1.070424982
ENSG00000258230	0
ENSG00000201168	0
ENSG00000222932	0
ENSG00000223046	0
ENSG00000252863	0
ENSG00000258153	64.22549892
ENSG00000136048	443.1559425
ENSG00000257202	0
ENSG00000241917	0
ENSG00000258308	1.070424982
ENSG00000258288	2.140849964
ENSG00000120860	337.1838693
ENSG00000257222	6.422549892
ENSG00000075188	1725.525071
ENSG00000281370	0
ENSG00000185480	635.8324393
ENSG00000183395	0
ENSG00000281344	193.7469217
ENSG00000264554	0
ENSG00000258142	0
ENSG00000283052	1.070424982
ENSG00000017427	0
ENSG00000257254	0
ENSG00000258169	4.281699928
ENSG00000171759	17.12679971
ENSG00000282964	2.140849964
ENSG00000139352	5.35212491
ENSG00000257703	0
ENSG00000257860	1.070424982
ENSG00000179088	3.211274946
ENSG00000257415	2.140849964
ENSG00000257994	0
ENSG00000257762	1.070424982
ENSG00000136011	20.33807466
ENSG00000212594	0
ENSG00000257737	0
ENSG00000257766	1.070424982
ENSG00000257681	1.070424982
ENSG00000111696	612.2830897
ENSG00000257754	0
ENSG00000257327	0
ENSG00000214198	24.61977459
ENSG00000166598	32377.14443
ENSG00000204954	315.7753697
ENSG00000139372	1694.482746
ENSG00000120820	342.5359942
ENSG00000216285	77.0705987
ENSG00000111727	187.3243718
ENSG00000120837	1191.383005
ENSG00000199415	1.070424982
ENSG00000257193	2.140849964
ENSG00000198431	53567.27737
ENSG00000257732	213.0145714
ENSG00000213442	609.0718147
ENSG00000255150	74.92974874
ENSG00000171310	636.9028643
ENSG00000258111	0
ENSG00000279176	3.211274946
ENSG00000264295	0
ENSG00000136052	338.2542943
ENSG00000222579	3.211274946
ENSG00000257758	12.84509978
ENSG00000151131	578.0294903
ENSG00000136010	18.19722469
ENSG00000257999	6.422549892
ENSG00000136051	1142.143456
ENSG00000136044	568.3956654
ENSG00000235162	1365.862277
ENSG00000257642	0
ENSG00000257859	6.422549892
ENSG00000257773	18.19722469
ENSG00000257890	1.070424982
ENSG00000074590	284.7330452
ENSG00000257438	2.140849964
ENSG00000257611	2.140849964
ENSG00000136026	3145.979022
ENSG00000258355	3.211274946
ENSG00000277715	8.563399856
ENSG00000238609	0
ENSG00000166046	49.23954917
ENSG00000013503	848.8470107
ENSG00000257545	1.070424982
ENSG00000111783	6.422549892
ENSG00000257711	1.070424982
ENSG00000257918	2.140849964
ENSG00000111785	370.3670438
ENSG00000257119	0
ENSG00000240631	0
ENSG00000260329	2.140849964
ENSG00000151135	1148.566006
ENSG00000120832	152.0003474
ENSG00000008405	539.4941909
ENSG00000257548	1.070424982
ENSG00000257444	0
ENSG00000151136	523.4378162
ENSG00000200897	0
ENSG00000222302	2.140849964
ENSG00000257579	0
ENSG00000222160	0
ENSG00000136045	4305.249277
ENSG00000240441	1.070424982
ENSG00000110851	1545.693674
ENSG00000258136	0
ENSG00000187855	0
ENSG00000257141	0
ENSG00000274395	0
ENSG00000257398	0
ENSG00000257951	0
ENSG00000257392	1.070424982
ENSG00000257426	0
ENSG00000258072	12.84509978
ENSG00000257129	3.211274946
ENSG00000075035	5.35212491
ENSG00000257281	0
ENSG00000174600	5.35212491
ENSG00000247213	6.422549892
ENSG00000198855	119.887598
ENSG00000075856	3257.30322
ENSG00000136003	3154.542422
ENSG00000183160	7.492974874
ENSG00000110876	3.211274946
ENSG00000257221	4.281699928
ENSG00000110880	6936.353883
ENSG00000238457	1.070424982
ENSG00000200060	0
ENSG00000273499	0
ENSG00000084112	1446.144151
ENSG00000280110	0
ENSG00000274598	0
ENSG00000207622	4.281699928
ENSG00000110887	3.211274946
ENSG00000166111	5.35212491
ENSG00000201324	0
ENSG00000279630	0
ENSG00000135093	313.6345197
ENSG00000256262	0
ENSG00000212138	0
ENSG00000189046	818.8751112
ENSG00000076248	3223.049621
ENSG00000256139	0
ENSG00000076555	145.5777975
ENSG00000139445	5.35212491
ENSG00000174527	9.633824838
ENSG00000256560	1.070424982
ENSG00000255655	0
ENSG00000110906	1450.425851
ENSG00000151148	882.0301851
ENSG00000139428	477.409542
ENSG00000200274	0
ENSG00000110921	936.6218592
ENSG00000200794	0
ENSG00000139438	146.6482225
ENSG00000255650	129.5214228
ENSG00000111199	10.70424982
ENSG00000263510	0
ENSG00000139433	2066.99064
ENSG00000256351	1.070424982
ENSG00000241413	0
ENSG00000249094	0
ENSG00000139437	695.7762383
ENSG00000139436	421.7474429
ENSG00000277299	1.070424982
ENSG00000280426	1.070424982
ENSG00000076513	2250.033312
ENSG00000174456	77.0705987
ENSG00000277595	5.35212491
ENSG00000279360	1.070424982
ENSG00000122970	296.50772
ENSG00000174437	10833.77124
ENSG00000276956	0
ENSG00000196510	2397.75196
ENSG00000258210	2.140849964
ENSG00000258011	220.5075463
ENSG00000111229	4576.066798
ENSG00000111231	1568.172599
ENSG00000241680	37.46487437
ENSG00000204856	464.5644422
ENSG00000111237	2667.499055
ENSG00000202335	0
ENSG00000278993	5.35212491
ENSG00000151164	10.70424982
ENSG00000196850	2061.638515
ENSG00000204852	325.4091945
ENSG00000263537	0
ENSG00000122986	6.422549892
ENSG00000186298	11444.98391
ENSG00000279925	0
ENSG00000257268	0
ENSG00000241286	4.281699928
ENSG00000173093	4.281699928
ENSG00000111245	2.140849964
ENSG00000185847	7.492974874
ENSG00000258240	0
ENSG00000111249	9.633824838
ENSG00000273700	0
ENSG00000253080	0
ENSG00000198324	237.634346
ENSG00000257595	7.492974874
ENSG00000257539	0
ENSG00000111252	696.8466633
ENSG00000204842	1245.974679
ENSG00000272215	0
ENSG00000238168	2.140849964
ENSG00000258099	2.140849964
ENSG00000089234	1220.284479
ENSG00000273903	2.140849964
ENSG00000258359	7.492974874
ENSG00000111271	325.4091945
ENSG00000257767	0
ENSG00000111275	799.6074615
ENSG00000274697	0
ENSG00000234608	406.7614931
ENSG00000089022	1212.791505
ENSG00000244060	0
ENSG00000229186	0
ENSG00000226469	7.492974874
ENSG00000198270	112.3946231
ENSG00000258373	2.140849964
ENSG00000257624	0
ENSG00000089248	3046.429499
ENSG00000274227	8.563399856
ENSG00000111300	2580.794632
ENSG00000266370	0
ENSG00000258323	1.070424982
ENSG00000200688	0
ENSG00000135148	1103.608156
ENSG00000200135	0
ENSG00000173064	403.5502182
ENSG00000257494	0
ENSG00000201428	1.070424982
ENSG00000213152	0
ENSG00000257658	0
ENSG00000089009	52186.42915
ENSG00000179295	8243.342786
ENSG00000089169	18.19722469
ENSG00000283507	0
ENSG00000089127	2.140849964
ENSG00000257452	0
ENSG00000111331	1177.46748
ENSG00000111335	6.422549892
ENSG00000258159	0
ENSG00000242461	0
ENSG00000135144	12.84509978
ENSG00000111344	311.4936698
ENSG00000186710	5.35212491
ENSG00000199899	0
ENSG00000123064	4109.361506
ENSG00000276908	0
ENSG00000201208	0
ENSG00000139405	666.8747638
ENSG00000257286	0
ENSG00000166578	76.00017372
ENSG00000186815	522.3673912
ENSG00000277566	1.070424982
ENSG00000274822	0
ENSG00000089060	899.1569849
ENSG00000151176	865.9738104
ENSG00000135094	3.211274946
ENSG00000139410	570.5365154
ENSG00000089116	108.1129232
ENSG00000257935	0
ENSG00000249550	418.536168
ENSG00000257231	0
ENSG00000122965	880.9597602
ENSG00000257359	0
ENSG00000257603	0
ENSG00000257997	1.070424982
ENSG00000257300	0
ENSG00000257915	1.070424982
ENSG00000257476	2.140849964
ENSG00000089225	9.633824838
ENSG00000255399	2.140849964
ENSG00000222982	0
ENSG00000255830	2.140849964
ENSG00000258244	0
ENSG00000258254	1.070424982
ENSG00000199220	2.140849964
ENSG00000135111	220.5075463
ENSG00000257817	5.35212491
ENSG00000252459	0
ENSG00000257517	1.070424982
ENSG00000283459	3.211274946
ENSG00000274879	0
ENSG00000257958	0
ENSG00000257519	0
ENSG00000271579	0
ENSG00000276308	1.070424982
ENSG00000276972	0
ENSG00000257726	1.070424982
ENSG00000258108	0
ENSG00000258280	4.281699928
ENSG00000257407	0
ENSG00000241656	0
ENSG00000240205	0
ENSG00000257781	0
ENSG00000257683	1.070424982
ENSG00000200112	0
ENSG00000123066	1165.692805
ENSG00000258034	0
ENSG00000200665	0
ENSG00000207967	0
ENSG00000257979	1.070424982
ENSG00000258337	0
ENSG00000258346	1.070424982
ENSG00000264037	0
ENSG00000258018	0
ENSG00000196668	2.140849964
ENSG00000258102	24.61977459
ENSG00000275898	2.140849964
ENSG00000258249	0
ENSG00000257883	1.070424982
ENSG00000257654	0
ENSG00000111412	1633.468522
ENSG00000135119	419.6065929
ENSG00000239374	3.211274946
ENSG00000201382	0
ENSG00000275467	0
ENSG00000135116	117.746748
ENSG00000240100	1.070424982
ENSG00000174989	248.3385958
ENSG00000274554	4.281699928
ENSG00000257279	6.422549892
ENSG00000277840	1.070424982
ENSG00000088992	1487.890725
ENSG00000258285	1.070424982
ENSG00000135108	1455.777975
ENSG00000089250	14.98594975
ENSG00000257465	0
ENSG00000171435	46.02827422
ENSG00000255686	0
ENSG00000256071	0
ENSG00000111445	2125.864014
ENSG00000277873	2.140849964
ENSG00000176871	2986.4857
ENSG00000276292	4.281699928
ENSG00000176834	770.705987
ENSG00000274859	0
ENSG00000089220	7910.440617
ENSG00000135090	550.1984407
ENSG00000240342	11326.16673
ENSG00000270482	4.281699928
ENSG00000111707	1329.467828
ENSG00000275759	5.35212491
ENSG00000275409	0
ENSG00000255714	0
ENSG00000241590	1.070424982
ENSG00000256750	0
ENSG00000255618	0
ENSG00000255814	0
ENSG00000199809	0
ENSG00000256149	3.211274946
ENSG00000201042	0
ENSG00000139767	17.12679971
ENSG00000244112	0
ENSG00000256031	0
ENSG00000257095	1.070424982
ENSG00000256884	1.070424982
ENSG00000152137	189.4652218
ENSG00000256609	0
ENSG00000213144	31.04232448
ENSG00000256311	1.070424982
ENSG00000281196	2.140849964
ENSG00000183273	7.492974874
ENSG00000248636	1.070424982
ENSG00000224982	5.35212491
ENSG00000252886	0
ENSG00000111725	583.3816152
ENSG00000122966	1112.171556
ENSG00000255692	1.070424982
ENSG00000279777	1.070424982
ENSG00000226729	0
ENSG00000135127	230.1413711
ENSG00000278250	1.070424982
ENSG00000255575	0
ENSG00000111737	2776.682403
ENSG00000277283	39.60572433
ENSG00000089154	8883.456925
ENSG00000266704	0
ENSG00000089157	107788.5844
ENSG00000255857	110.2537731
ENSG00000089159	7694.21477
ENSG00000275936	0
ENSG00000240925	1.070424982
ENSG00000123009	46.02827422
ENSG00000202538	0
ENSG00000200795	0
ENSG00000089163	23.5493496
ENSG00000252659	0
ENSG00000170890	0
ENSG00000135097	578.0294903
ENSG00000239881	1.070424982
ENSG00000256695	0
ENSG00000111775	1267.383179
ENSG00000111780	0
ENSG00000170855	1603.496623
ENSG00000257218	802.8187365
ENSG00000219355	0
ENSG00000111786	3684.402788
ENSG00000088986	7545.425698
ENSG00000248008	280.4513453
ENSG00000278344	5.35212491
ENSG00000110871	1020.115008
ENSG00000222601	0
ENSG00000241030	3.211274946
ENSG00000022840	4191.784229
ENSG00000167272	819.9455362
ENSG00000242137	0
ENSG00000256008	24.61977459
ENSG00000157782	4.281699928
ENSG00000110917	4783.729244
ENSG00000256364	0
ENSG00000277423	0
ENSG00000276188	1.070424982
ENSG00000175970	1288.791678
ENSG00000256569	0
ENSG00000122971	505.2405915
ENSG00000255946	1.070424982
ENSG00000157837	1100.396881
ENSG00000213137	0
ENSG00000231313	40.67614931
ENSG00000244585	125.2397229
ENSG00000241388	2.140849964
ENSG00000135100	6.422549892
ENSG00000157895	784.6215118
ENSG00000135114	63.15507394
ENSG00000283542	0
ENSG00000256963	0
ENSG00000279001	0
ENSG00000201945	0
ENSG00000223538	0
ENSG00000089041	14.98594975
ENSG00000257053	0
ENSG00000274029	1.070424982
ENSG00000135124	421.7474429
ENSG00000110931	1258.819779
ENSG00000089053	5355.336185
ENSG00000258435	0
ENSG00000170633	1538.200699
ENSG00000089094	1273.805729
ENSG00000256742	1.070424982
ENSG00000252393	0
ENSG00000276045	943.0444091
ENSG00000139714	29.9718995
ENSG00000188735	517.0152663
ENSG00000139725	206.5920215
ENSG00000212694	21.40849964
ENSG00000272849	1.070424982
ENSG00000274292	1.070424982
ENSG00000139718	856.3399856
ENSG00000158104	21.40849964
ENSG00000256811	0
ENSG00000278084	0
ENSG00000110801	251.5498708
ENSG00000256950	0
ENSG00000283389	0
ENSG00000239082	1.070424982
ENSG00000158023	31.04232448
ENSG00000255856	2.140849964
ENSG00000110987	652.959239
ENSG00000256546	171.2679971
ENSG00000175727	2605.414406
ENSG00000158113	0
ENSG00000204671	0
ENSG00000176383	114.5354731
ENSG00000184047	165.9158722
ENSG00000256861	0
ENSG00000139719	460.2827422
ENSG00000280389	1.070424982
ENSG00000130779	2335.667311
ENSG00000256304	4.281699928
ENSG00000214760	1.070424982
ENSG00000257097	0
ENSG00000033030	1089.692632
ENSG00000252192	0
ENSG00000275265	0
ENSG00000111011	1921.412843
ENSG00000184445	1794.03227
ENSG00000255972	0
ENSG00000274191	6.422549892
ENSG00000256249	3.211274946
ENSG00000182782	4.281699928
ENSG00000255398	1.070424982
ENSG00000196917	3.211274946
ENSG00000256044	0
ENSG00000139726	3110.654998
ENSG00000206914	0
ENSG00000130783	31.04232448
ENSG00000130787	2552.963582
ENSG00000139722	2423.442159
ENSG00000256152	0
ENSG00000280138	26.76062455
ENSG00000150967	345.7472692
ENSG00000111325	13.91552477
ENSG00000256028	0
ENSG00000182196	9.633824838
ENSG00000090975	453.8601924
ENSG00000265526	1.070424982
ENSG00000251497	7.492974874
ENSG00000280381	2.140849964
ENSG00000051825	721.4664378
ENSG00000280120	71.71847379
ENSG00000130921	1179.60833
ENSG00000235423	44.95784924
ENSG00000111328	1258.819779
ENSG00000269980	1.070424982
ENSG00000199845	0
ENSG00000139697	2083.047015
ENSG00000207189	0
ENSG00000256092	13.91552477
ENSG00000183955	2835.555777
ENSG00000150977	198.0286217
ENSG00000270445	0
ENSG00000184209	430.3108428
ENSG00000188026	179.831397
ENSG00000274427	4.281699928
ENSG00000278112	3.211274946
ENSG00000266655	0
ENSG00000247373	22.47892462
ENSG00000086598	8826.724401
ENSG00000111364	1323.045278
ENSG00000206897	4.281699928
ENSG00000111361	2871.950227
ENSG00000111358	2557.245282
ENSG00000279953	12.84509978
ENSG00000278861	2.140849964
ENSG00000168778	323.2683446
ENSG00000255839	0
ENSG00000185344	530.9307911
ENSG00000239215	0
ENSG00000280300	1.070424982
ENSG00000197653	20.33807466
ENSG00000119242	22.47892462
ENSG00000270028	0
ENSG00000250091	0
ENSG00000270130	1.070424982
ENSG00000270048	1.070424982
ENSG00000269997	2.140849964
ENSG00000269938	3.211274946
ENSG00000270061	4.281699928
ENSG00000270095	1.070424982
ENSG00000179195	4428.34815
ENSG00000178882	3.211274946
ENSG00000274874	0
ENSG00000256827	0
ENSG00000275389	2.140849964
ENSG00000256596	2.140849964
ENSG00000196498	1838.990119
ENSG00000275967	0
ENSG00000255965	0
ENSG00000214650	1.070424982
ENSG00000279527	0
ENSG00000279071	0
ENSG00000280354	0
ENSG00000279121	0
ENSG00000279334	1.070424982
ENSG00000280097	0
ENSG00000278973	1.070424982
ENSG00000280444	0
ENSG00000279087	2.140849964
ENSG00000279931	0
ENSG00000073060	4512.911724
ENSG00000252008	0
ENSG00000150991	41735.87005
ENSG00000265345	1.070424982
ENSG00000241129	2.140849964
ENSG00000150990	2298.202436
ENSG00000184992	2260.737562
ENSG00000280634	0
ENSG00000256093	0
ENSG00000081760	430.3108428
ENSG00000279233	16.05637473
ENSG00000256814	0
ENSG00000280117	2.140849964
ENSG00000139364	18.19722469
ENSG00000279462	1.070424982
ENSG00000280125	0
ENSG00000280415	2.140849964
ENSG00000271184	1.070424982
ENSG00000249267	5.35212491
ENSG00000256276	0
ENSG00000275212	3.211274946
ENSG00000256342	1.070424982
ENSG00000280364	0
ENSG00000280398	1.070424982
ENSG00000280272	0
ENSG00000256763	1.070424982
ENSG00000255595	0
ENSG00000256494	0
ENSG00000256927	2.140849964
ENSG00000214043	1.070424982
ENSG00000256125	0
ENSG00000255853	1.070424982
ENSG00000256310	0
ENSG00000256732	1.070424982
ENSG00000255900	0
ENSG00000255944	0
ENSG00000278866	0
ENSG00000279171	0
ENSG00000255998	0
ENSG00000189238	3.211274946
ENSG00000256128	5.35212491
ENSG00000255923	0
ENSG00000249873	0
ENSG00000256286	1.070424982
ENSG00000257021	1.070424982
ENSG00000249345	9.633824838
ENSG00000256001	31.04232448
ENSG00000278266	217.2962713
ENSG00000256292	0
ENSG00000256496	1.070424982
ENSG00000253089	0
ENSG00000256362	0
ENSG00000256502	1.070424982
ENSG00000280024	0
ENSG00000279952	1.070424982
ENSG00000255945	3.211274946
ENSG00000199584	0
ENSG00000257035	1.070424982
ENSG00000256022	1.070424982
ENSG00000256922	2.140849964
ENSG00000279475	0
ENSG00000255757	0
ENSG00000256597	2.140849964
ENSG00000256193	0
ENSG00000256971	0
ENSG00000256643	1.070424982
ENSG00000256551	5.35212491
ENSG00000256659	2.140849964
ENSG00000276487	0
ENSG00000265061	0
ENSG00000181234	7.492974874
ENSG00000279180	1.070424982
ENSG00000265635	0
ENSG00000257025	1.070424982
ENSG00000256630	1.070424982
ENSG00000139370	1030.819258
ENSG00000279500	1.070424982
ENSG00000274695	3.211274946
ENSG00000151948	4.281699928
ENSG00000255838	0
ENSG00000256581	3.211274946
ENSG00000151952	4.281699928
ENSG00000249196	0
ENSG00000277217	0
ENSG00000256699	0
ENSG00000280051	0
ENSG00000256085	5.35212491
ENSG00000256137	5.35212491
ENSG00000280196	1.070424982
ENSG00000251536	7.492974874
ENSG00000261650	0
ENSG00000214039	1.070424982
ENSG00000256298	0
ENSG00000256906	3.211274946
ENSG00000279193	1.070424982
ENSG00000276122	2.140849964
ENSG00000250208	10.70424982
ENSG00000280405	0
ENSG00000111432	1.070424982
ENSG00000242963	0
ENSG00000259862	0
ENSG00000125207	0
ENSG00000279343	0
ENSG00000279478	0
ENSG00000060709	9.633824838
ENSG00000256064	0
ENSG00000279905	2.140849964
ENSG00000279146	0
ENSG00000256725	2.140849964
ENSG00000256343	2.140849964
ENSG00000279650	1.070424982
ENSG00000111450	862.7625355
ENSG00000256250	0
ENSG00000256299	0
ENSG00000222438	0
ENSG00000132341	31511.17062
ENSG00000206850	0
ENSG00000111452	11.7746748
ENSG00000279940	2.140849964
ENSG00000279976	3.211274946
ENSG00000280200	2.140849964
ENSG00000256204	0
ENSG00000279581	3.211274946
ENSG00000280002	0
ENSG00000256151	0
ENSG00000279128	0
ENSG00000279993	5.35212491
ENSG00000256810	0
ENSG00000204603	0
ENSG00000280217	2.140849964
ENSG00000226356	0
ENSG00000279746	1.070424982
ENSG00000248703	0
ENSG00000212251	0
ENSG00000230294	1.070424982
ENSG00000256484	0
ENSG00000280319	0
ENSG00000275232	0
ENSG00000256209	0
ENSG00000279388	2.140849964
ENSG00000255704	0
ENSG00000279455	0
ENSG00000256258	0
ENSG00000279153	0
ENSG00000256424	0
